id;title;vote_average;vote_count;release_date;revenue;runtime;budget
9315;Flightplan;6445;2383;22/09/2005 00:00;223387299;98;55000000
2313;Prime;5923;750;21/09/2005 00:00;67900000;102;22000000
4348;Pride & Prejudice;8083;7394;16/09/2005 00:00;121616555;127;28000000
1830;Lord of War;7281;4265;16/09/2005 00:00;72617068;122;50000000
3291;Good Night, and Good Luck.;7082;883;16/09/2005 00:00;54600000;92;7000000
9007;Just Like Heaven;6932;2159;16/09/2005 00:00;102854431;95;58000000
9885;Wolf Creek;6214;1035;16/09/2005 00:00;30894796;104;1000000
10092;Cry_Wolf;5803;492;16/09/2005 00:00;10047674;90;1000000
7182;Venom;5482;309;16/09/2005 00:00;881779;85;0
69;Walk the Line;7487;2629;13/09/2005 00:00;186797986;136;28000000
3933;Corpse Bride;7527;8216;12/09/2005 00:00;118133252;77;40000000
7873;Harsh Times;6431;612;11/09/2005 00:00;5967038;116;2000000
10851;Revolver;6367;1232;11/09/2005 00:00;7164778;111;27000000
142;Brokeback Mountain;7799;6426;10/09/2005 00:00;178043761;134;14000000
12920;Dreamer: Inspired By a True Story;6987;341;10/09/2005 00:00;0;106;0
8923;Green Street Hooligans;7248;2148;09/09/2005 00:00;3154346;109;0
9388;Thank You for Smoking;7187;1959;09/09/2005 00:00;24793509;92;6500000
1947;An Unfinished Life;6771;568;09/09/2005 00:00;18618284;108;30000000
8643;The Exorcism of Emily Rose;6541;2543;09/09/2005 00:00;145166804;122;19000000
11559;Tideland;649;501;09/09/2005 00:00;566611;120;12000000
9074;The Man;5719;495;08/09/2005 00:00;13485145;83;33000000
12699;Hellraiser: Hellworld;4769;284;06/09/2005 00:00;0;91;5000000
340;Everything Is Illuminated;7237;681;05/09/2005 00:00;3601974;106;7000000
5236;Kiss Kiss Bang Bang;7181;2458;05/09/2005 00:00;15785148;103;15000000
9777;Proof;6292;612;05/09/2005 00:00;7535331;101;20000000
533;Wallace & Gromit: The Curse of the Were-Rabbit;7047;2440;04/09/2005 00:00;192610372;85;30000000
1420;Breakfast on Pluto;7125;335;03/09/2005 00:00;3942254;128;0
7515;London;5923;272;03/09/2005 00:00;0;92;0
1985;The Constant Gardener;6979;1342;31/08/2005 00:00;82468097;129;25000000
16367;Kinky Boots;6679;310;30/08/2005 00:00;9950133;107;10000000
4442;The Brothers Grimm;5802;2546;26/08/2005 00:00;105316267;118;88000000
9042;The Cave;5346;833;26/08/2005 00:00;33296457;97;30000000
11330;Pusher 3;7175;318;22/08/2005 00:00;0;108;0
21506;Noroi: The Curse;6839;271;20/08/2005 00:00;0;115;2000000
49367;Two Sons of Francisco;6815;368;19/08/2005 00:00;0;132;0
11460;Red Eye;6382;1777;19/08/2005 00:00;57891803;85;26000000
501;Grizzly Man;7511;742;12/08/2005 00:00;0;103;0
13922;The Great Raid;6579;316;12/08/2005 00:00;10166502;132;80000000
11453;Deuce Bigalow: European Gigolo;5223;822;12/08/2005 00:00;22400154;83;22000000
8292;Four Brothers;6755;1900;11/08/2005 00:00;92374674;109;45000000
6957;The 40 Year Old Virgin;6374;6218;11/08/2005 00:00;177378645;116;26000000
8982;The Protector;71;774;11/08/2005 00:00;27165581;111;6000000
16910;Naruto the Movie: Legend of the Stone of Gelel;6554;325;06/08/2005 00:00;10200000;96;0
308;Broken Flowers;6899;1201;05/08/2005 00:00;46720491;106;10000000
6519;The Dukes of Hazzard;55;1061;05/08/2005 00:00;110803676;104;50000000
9335;Transporter 2;6311;3283;03/08/2005 00:00;89083229;87;32000000
4550;Lady Vengeance;7554;1472;29/07/2005 00:00;23803308;115;0
9913;The Skeleton Key;6603;1904;29/07/2005 00:00;93983911;104;43000000
11459;Sky High;6236;2125;29/07/2005 00:00;86369815;100;35000000
10064;Edison;5311;291;29/07/2005 00:00;4165675;99;25000000
10048;Stealth;5368;939;27/07/2005 00:00;76932943;121;135000000
65215;Stewie Griffin: The Untold Story;6927;356;23/07/2005 00:00;0;88;0
1696;The Devil's Rejects;6737;1278;22/07/2005 00:00;20901859;107;7000000
10476;Hustle & Flow;71;338;22/07/2005 00:00;23563727;116;8000000
11648;Must Love Dogs;5871;428;21/07/2005 00:00;58405313;98;30000000
14003;Fullmetal Alchemist the Movie: Conqueror of Shamballa;723;298;21/07/2005 00:00;0;105;0
1635;The Island;67;4981;21/07/2005 00:00;162949164;136;126000000
34067;Pokémon: Lucario and the Mystery of Mew;6976;273;16/07/2005 00:00;0;103;0
647;Final Fantasy VII: Advent Children;7131;1043;14/07/2005 00:00;0;101;0
30178;Stuart Little 3: Call of the Wild;5206;448;14/07/2005 00:00;0;72;0
9522;Wedding Crashers;6473;4060;13/07/2005 00:00;288485135;119;40000000
118;Charlie and the Chocolate Factory;704;13967;13/07/2005 00:00;474968763;115;150000000
9392;The Descent;6957;3507;08/07/2005 00:00;57130027;99;3500000
9009;Dark Water;5629;921;08/07/2005 00:00;68357079;105;30000000
7233;Rebound;5518;301;01/07/2005 00:00;16809014;103;45000000
9738;Fantastic Four;5775;8765;29/06/2005 00:00;333535934;106;100000000
74;War of the Worlds;6496;7728;28/06/2005 00:00;603873119;117;132000000
11451;Herbie Fully Loaded;5705;2121;22/06/2005 00:00;144146816;100;50000000
13933;One Man Band;7241;510;21/06/2005 00:00;0;4;0
9722;Bewitched;5036;1441;21/06/2005 00:00;131426169;102;85000000
11683;Land of the Dead;6188;1427;18/06/2005 00:00;47074133;93;15000000
15648;The Perfect Man;6051;742;17/06/2005 00:00;0;100;0
1382;Me and You and Everyone We Know;70;292;17/06/2005 00:00;0;91;0
1826;Russian Dolls;663;617;15/06/2005 00:00;23727301;129;13000000
15657;Tarzan II;6046;1044;13/06/2005 00:00;0;72;0
1665;Last Days;5554;336;12/06/2005 00:00;1928985;97;0
272;Batman Begins;7701;19561;10/06/2005 00:00;374218673;140;150000000
14199;The Adventures of Sharkboy and Lavagirl;5147;1370;10/06/2005 00:00;71992655;92;50000000
787;Mr. & Mrs. Smith;6677;9576;07/06/2005 00:00;487287646;120;110000000
17455;Hellraiser: Deader;4642;288;07/06/2005 00:00;0;88;4000000
9787;Lords of Dogtown;7099;685;03/06/2005 00:00;13411957;107;25000000
921;Cinderella Man;7531;1990;02/06/2005 00:00;108539911;144;88000000
9779;The Sisterhood of the Traveling Pants;6485;1212;01/06/2005 00:00;39053061;119;25000000
11421;C.R.A.Z.Y.;7428;426;27/05/2005 00:00;3692417;126;0
9291;The Longest Yard;6632;3072;27/05/2005 00:00;190320568;113;82000000
953;Madagascar;6892;10103;25/05/2005 00:00;542063846;86;75000000
12700;Dominion: Prequel to The Exorcist;5326;316;20/05/2005 00:00;251495;117;30000000
1895;Star Wars: Episode III - Revenge of the Sith;7411;12753;17/05/2005 00:00;850000000;140;113000000
1951;Manderlay;6916;299;16/05/2005 00:00;674918;139;14200000
10077;A Sound of Thunder;4774;356;15/05/2005 00:00;11665465;101;80000000
4379;Monster-in-Law;6178;1520;13/05/2005 00:00;154749918;101;43000000
9981;Kicking & Screaming;5778;577;13/05/2005 00:00;56070433;95;45000000
9515;The Matador;6275;415;12/05/2005 00:00;17297244;96;10000000
11653;The Myth;6328;325;11/05/2005 00:00;0;118;15000000
1640;Crash;7222;3193;06/05/2005 00:00;98410061;112;6500000
10066;House of Wax;5931;2766;05/05/2005 00:00;68766121;113;40000000
10008;An American Haunting;5582;449;05/05/2005 00:00;29612137;83;14000000
1495;Kingdom of Heaven;6908;3772;03/05/2005 00:00;218122627;144;130000000
7453;The Hitchhiker's Guide to the Galaxy;6669;3581;28/04/2005 00:00;104478416;109;50000000
11679;xXx: State of the Union;5011;1696;27/04/2005 00:00;71073932;101;60000000
14177;Beauty Shop;6268;461;22/04/2005 00:00;36351350;105;25000000
8976;A Lot Like Love;6789;1193;21/04/2005 00:00;42886719;107;30000000
10799;Empire of the Wolves;5735;268;20/04/2005 00:00;11875866;128;24000000
1023;Adam's Apples;748;615;15/04/2005 00:00;0;94;3700000
10065;The Amityville Horror;6122;2018;14/04/2005 00:00;108047131;90;19000000
179;The Interpreter;6294;1320;08/04/2005 00:00;162944923;128;80000000
11431;Fever Pitch;6207;637;06/04/2005 00:00;50500000;104;30000000
7364;Sahara;5871;1337;06/04/2005 00:00;119269486;124;130000000
11344;A Bittersweet Life;7486;773;01/04/2005 00:00;0;120;0
187;Sin City;74;7541;01/04/2005 00:00;158733820;124;40000000
11171;Mysterious Skin;7545;893;30/03/2005 00:00;1524966;105;0
17350;The Brice Man;5548;1144;30/03/2005 00:00;33026616;98;4289601
11638;Guess Who;5956;834;25/03/2005 00:00;103121466;105;35000000
14175;Valiant;5492;826;25/03/2005 00:00;61746888;76;35000000
20068;The Manual of Love;5735;300;18/03/2005 00:00;8312176;116;0
13374;Ice Princess;6379;840;17/03/2005 00:00;27645491;98;25000000
1553;The Beat That My Heart Skipped;6924;386;16/03/2005 00:00;9293785;107;6400000
13932;Jack-Jack Attack;7306;857;15/03/2005 00:00;0;5;0
10040;Miss Congeniality 2: Armed and Fabulous;5736;1709;11/03/2005 00:00;101393569;115;0
2026;Hostage;6343;1485;10/03/2005 00:00;77944725;113;52000000
10320;The Ring Two;5732;2107;10/03/2005 00:00;161451538;110;50000000
9928;Robots;64;4210;10/03/2005 00:00;262511490;91;75000000
12517;Calvaire;59;267;09/03/2005 00:00;0;88;0
13284;Barbie: Fairytopia;67;679;08/03/2005 00:00;0;70;0
9667;The Jacket;6894;1359;04/03/2005 00:00;21733230;103;29000000
10022;The Pacifier;6055;2845;04/03/2005 00:00;198636868;95;56000000
4551;Be Cool;544;803;04/03/2005 00:00;95226116;118;53000000
13498;Man of the House;5738;430;25/02/2005 00:00;21577624;100;40000000
10012;Cursed;5435;638;25/02/2005 00:00;19294901;97;35000000
10214;Son of the Mask;4117;1675;18/02/2005 00:00;0;94;84000000
2117;Sophie Scholl: The Final Days;7165;387;13/02/2005 00:00;0;117;0
9701;North Country;7223;574;12/02/2005 00:00;25224242;126;35000000
8488;Hitch;6551;5367;11/02/2005 00:00;371600000;118;70000000
13682;Pooh's Heffalump Movie;68;405;11/02/2005 00:00;52900000;68;20000000
24615;Aloha Scooby-Doo!;7189;391;08/02/2005 00:00;0;74;0
561;Constantine;7063;6521;08/02/2005 00:00;230884728;121;100000000
6961;The Wedding Date;6803;1088;04/02/2005 00:00;47175038;88;15000000
8968;Boogeyman;4978;705;04/02/2005 00:00;67192859;89;20000000
10027;Unleashed;6903;1844;02/02/2005 00:00;50871113;103;45000000
1544;Imagine Me & You;7578;927;01/02/2005 00:00;2455831;93;0
20941;Innocent Voices;8135;410;28/01/2005 00:00;837000;120;0
12142;Alone in the Dark;3238;548;28/01/2005 00:00;12693645;98;20000000
11096;Hide and Seek;6335;1450;27/01/2005 00:00;127369981;101;30000000
1667;March of the Penguins;7019;1030;26/01/2005 00:00;127392693;80;8000000
14517;MirrorMask;6462;299;25/01/2005 00:00;973613;101;4000000
20760;Lilo & Stitch 2: Stitch Has a Glitch;6613;1287;22/01/2005 00:00;0;68;0
11637;Are We There Yet?;5573;888;20/01/2005 00:00;97918663;95;32000000
8978;Assault on Precinct 13;6142;983;19/01/2005 00:00;35294470;109;30000000
5289;Chaos;631;934;17/01/2005 00:00;7000000;106;30000000
7214;Coach Carter;7566;2627;14/01/2005 00:00;76669806;136;30000000
2652;Hard Candy;6822;2348;14/01/2005 00:00;7022209;103;950000
9947;Elektra;5024;2231;13/01/2005 00:00;56681566;97;43000000
11804;White Noise;5535;746;07/01/2005 00:00;91196419;101;10000000
6439;Racing Stripes;5865;566;06/01/2005 00:00;90754475;102;30000000
1901;In Good Company;5945;566;29/12/2004 00:00;0;109;0
11328;Pusher II;7178;398;25/12/2004 00:00;0;100;0
9692;The Woodsman;6918;435;24/12/2004 00:00;4678405;87;0
693;Meet the Fockers;6233;4427;22/12/2004 00:00;516642939;115;80000000
15774;Swades;7253;281;17/12/2004 00:00;4800000;189;2900000
2567;The Aviator;7224;4906;17/12/2004 00:00;213700000;170;110000000
11866;Flight of the Phoenix;5964;784;17/12/2004 00:00;21009180;113;45000000
2539;Spanglish;60;1184;17/12/2004 00:00;55041367;130;80000000
11774;Lemony Snicket's A Series of Unfortunate Events;6814;4688;16/12/2004 00:00;209073645;108;140000000
70;Million Dollar Baby;7958;8874;15/12/2004 00:00;216763646;132;30000000
57112;Tu la conosci Claudia?;6737;953;15/12/2004 00:00;0;94;0
421;The Life Aquatic with Steve Zissou;7106;2621;10/12/2004 00:00;34808403;119;50000000
163;Ocean's Twelve;6564;6721;09/12/2004 00:00;362744280;125;110000000
9833;The Phantom of the Opera;7262;1469;08/12/2004 00:00;154648887;143;70000000
36648;Blade: Trinity;5855;3573;08/12/2004 00:00;128905366;123;65000000
15767;Godzilla: Final Wars;697;269;04/12/2004 00:00;12000000;125;19500000
2288;Closer;6833;3114;03/12/2004 00:00;115505027;104;27000000
11162;The Merchant of Venice;6787;511;03/12/2004 00:00;0;132;0
9711;Species III;5238;361;26/11/2004 00:00;0;111;0
7291;36th Precinct;6834;505;24/11/2004 00:00;0;111;0
13673;Christmas with the Kranks;6115;1000;24/11/2004 00:00;0;99;60000000
1966;Alexander;5911;3024;21/11/2004 00:00;167298192;175;155000000
12924;The Place Promised in Our Early Days;6576;460;20/11/2004 00:00;0;90;0
2059;National Treasure;6605;5850;19/11/2004 00:00;347512318;131;100000000
13378;Mickey's Twice Upon a Christmas;7003;366;15/11/2004 00:00;0;68;10000000
11836;The SpongeBob SquarePants Movie;6995;2618;14/11/2004 00:00;140161792;87;30000000
10589;After the Sunset;6137;691;12/11/2004 00:00;61347797;97;60000000
41171;Noel;5885;270;12/11/2004 00:00;0;96;0
11249;Seed of Chucky;5411;1434;12/11/2004 00:00;24829644;87;12000000
27275;G.O.R.A.;74;287;12/11/2004 00:00;0;127;0
5255;The Polar Express;6707;5682;10/11/2004 00:00;310634054;100;165000000
9801;Bridget Jones: The Edge of Reason;6241;2574;10/11/2004 00:00;262500000;108;40000000
10045;District B13;6778;1674;09/11/2004 00:00;9584131;84;12000000
10870;Lucky Luke and the Daltons;37;310;08/11/2004 00:00;0;86;0
15859;A Moment to Remember;7826;278;05/11/2004 00:00;0;117;4200000
12242;Mulan II;6477;2175;03/11/2004 00:00;0;79;0
1677;Ray;7439;1780;29/10/2004 00:00;124731534;152;40000000
9688;Melinda and Melinda;6202;405;29/10/2004 00:00;20085825;100;0
10740;Birth;5901;566;29/10/2004 00:00;0;100;20000000
9806;The Incredibles;7704;16584;27/10/2004 00:00;631442092;115;92000000
2841;A Very Long Engagement;7327;1090;27/10/2004 00:00;0;133;47000000
276;The Edukators;7177;310;25/10/2004 00:00;0;127;0
11109;Vera Drake;7153;321;22/10/2004 00:00;13300000;125;11000000
9675;Sideways;7089;1471;22/10/2004 00:00;109502303;127;16000000
8849;Alfie;5792;747;22/10/2004 00:00;35060882;103;60000000
1970;The Grudge;588;2705;22/10/2004 00:00;183474602;92;10000000
866;Finding Neverland;7322;3358;17/10/2004 00:00;116766556;106;25000000
1280;3-Iron;7796;1039;15/10/2004 00:00;3403957;88;0
4380;Shall We Dance?;6418;1115;15/10/2004 00:00;170128460;107;50000000
11099;The Final Cut;6017;635;15/10/2004 00:00;548039;95;0
3989;Team America: World Police;6711;1689;10/10/2004 00:00;50907422;97;32000000
438;Cube Zero;568;930;10/10/2004 00:00;0;97;825000
13416;Friday Night Lights;6917;487;08/10/2004 00:00;61255921;118;30000000
14337;Primer;6792;1958;08/10/2004 00:00;545436;77;7000
34560;Halloweentown High;6526;274;08/10/2004 00:00;0;82;0
39386;The Corsican File;5966;334;06/10/2004 00:00;0;92;0
11045;Taxi;5558;954;06/10/2004 00:00;71255003;97;25000000
11128;Ladder 49;6404;706;01/10/2004 00:00;74541707;115;60000000
176;Saw;74;8327;01/10/2004 00:00;103911669;103;1200000
4836;Layer Cake;6926;1863;30/09/2004 00:00;11850214;105;6500000
12877;Dead Man's Shoes;71;491;29/09/2004 00:00;0;90;0
15165;Barbie as The Princess & the Pauper;7494;1359;28/09/2004 00:00;0;85;0
24653;The Consequences of Love;7575;751;24/09/2004 00:00;0;100;0
13969;First Daughter;6115;818;24/09/2004 00:00;0;105;30000000
10145;The Forgotten;5918;1041;24/09/2004 00:00;117592831;91;42000000
11636;New Police Story;7144;644;23/09/2004 00:00;8712057;123;0
15566;Surviving Christmas;5695;483;21/09/2004 00:00;14793624;91;45000000
10555;Shark Tale;6023;5923;20/09/2004 00:00;367275019;90;75000000
5137;Sky Captain and the World of Tomorrow;5862;1152;17/09/2004 00:00;57958696;107;70000000
11540;Arsène Lupin;528;305;17/09/2004 00:00;0;131;23000000
613;Downfall;7847;3460;16/09/2004 00:00;92181574;156;18339750
7548;The Libertine;5862;426;16/09/2004 00:00;10852064;114;0
11823;Wimbledon;6175;907;13/09/2004 00:00;41512007;98;31000000
13702;A Dirty Shame;5373;256;12/09/2004 00:00;1914166;89;15000000
9534;The Ferpect Crime;6629;276;10/09/2004 00:00;0;105;6000000
1577;Resident Evil: Apocalypse;6341;3954;10/09/2004 00:00;129394835;94;45000000
1599;I ♥ Huckabees;6244;579;10/09/2004 00:00;0;106;22000000
4935;Howl's Moving Castle;8402;8720;09/09/2004 00:00;236049757;119;24000000
17111;Shutter;7241;1077;09/09/2004 00:00;0;97;125000
9759;Cellular;6362;1742;06/09/2004 00:00;57678321;94;25000000
11184;Kinsey;6601;415;04/09/2004 00:00;17050017;118;11000000
1913;The Sea Inside;7587;826;03/09/2004 00:00;38535221;125;12806000
11208;Wicker Park;685;625;03/09/2004 00:00;13001257;114;30000000
9953;A Love Song for Bobby Long;6724;331;02/09/2004 00:00;1841260;119;0
11632;Vanity Fair;5767;316;01/09/2004 00:00;16123851;141;23000000
8080;Suspect Zero;5544;286;27/08/2004 00:00;13000000;99;27000000
11237;Anacondas: The Hunt for the Blood Orchid;5418;863;25/08/2004 00:00;0;94;0
16907;Naruto the Movie: Ninja Clash in the Land of Snow;724;467;21/08/2004 00:00;17400000;82;0
33908;Three… Extremes;6802;328;20/08/2004 00:00;516930;125;77532
10762;Without a Paddle;5541;593;20/08/2004 00:00;69631118;95;19000000
11026;Exorcist: The Beginning;5369;706;20/08/2004 00:00;78000586;114;80000000
11052;Yu-Gi-Oh! The Movie;605;303;13/08/2004 00:00;29170410;90;20000000
395;AVP: Alien vs. Predator;59;3999;12/08/2004 00:00;177427090;101;70000000
14024;Raise Your Voice;6535;790;10/08/2004 00:00;14867514;103;15000000
8555;Creep;5887;667;10/08/2004 00:00;0;85;0
2517;Nobody Knows;7992;438;07/08/2004 00:00;0;141;0
14846;Little Black Book;5328;326;06/08/2004 00:00;22035509;111;35000000
11130;The Princess Diaries 2: Royal Engagement;668;3020;06/08/2004 00:00;134734481;113;40000000
1538;Collateral;7213;5079;04/08/2004 00:00;217764291;120;65000000
21385;Mickey, Donald, Goofy: The Three Musketeers;6656;835;04/08/2004 00:00;0;68;0
14462;The Manchurian Candidate;6461;1395;30/07/2004 00:00;96105964;129;80000000
6947;The Village;6438;3786;30/07/2004 00:00;256697520;108;60000000
401;Garden State;7088;1672;28/07/2004 00:00;26781723;102;2500000
2502;The Bourne Supremacy;7315;6977;23/07/2004 00:00;288500217;108;75000000
14623;Thunderbirds;493;270;23/07/2004 00:00;28283637;95;57000000
314;Catwoman;4585;3087;22/07/2004 00:00;82102379;104;100000000
8953;Steamboy;6876;367;17/07/2004 00:00;18900000;126;26000000
27;9 Songs;5653;462;16/07/2004 00:00;1574623;69;1000000
11247;A Cinderella Story;65;3004;16/07/2004 00:00;70067909;95;19000000
2048;I, Robot;6939;10972;15/07/2004 00:00;347234916;115;120000000
9805;(T)Raumschiff Surprise - Periode 1;62;457;14/07/2004 00:00;76341401;87;9000000
14207;The Librarian: Quest for the Spear;6235;581;12/07/2004 00:00;0;106;0
9893;Sleepover;5997;443;09/07/2004 00:00;10143022;89;10000000
9477;King Arthur;6259;2479;07/07/2004 00:00;203567857;126;120000000
9393;Before the Fall;7039;267;04/07/2004 00:00;3764219;117;4500000
4553;The Machinist;752;5081;02/07/2004 00:00;8203235;101;5000000
8699;Anchorman: The Legend of Ron Burgundy;67;3825;28/06/2004 00:00;90574188;95;26000000
3040;Night Watch;62;665;27/06/2004 00:00;50336279;114;10000000
558;Spider-Man 2;7258;14096;25/06/2004 00:00;788976453;127;200000000
1777;Fahrenheit 9/11;7079;1301;25/06/2004 00:00;222446882;123;6000000
11036;The Notebook;788;10629;25/06/2004 00:00;115603229;123;29000000
12153;White Chicks;6919;3505;23/06/2004 00:00;113086475;109;37000000
9472;DodgeBall: A True Underdog Story;6343;3187;18/06/2004 00:00;167722310;92;20000000
594;The Terminal;733;7241;17/06/2004 00:00;219417255;128;60000000
10204;Around the World in 80 Days;5906;2286;16/06/2004 00:00;72178895;120;110000000
33624;Double zéro;4916;275;16/06/2004 00:00;0;90;0
80;Before Sunset;782;3074;16/06/2004 00:00;15992615;80;2700000
2791;The Chronicles of Riddick: Dark Fury;6036;289;15/06/2004 00:00;0;34;0
8193;Napoleon Dynamite;6772;1673;11/06/2004 00:00;46118097;95;400000
2789;The Chronicles of Riddick;65;3727;11/06/2004 00:00;115772733;119;105000000
9890;The Stepford Wives;5673;1209;10/06/2004 00:00;102000000;93;90000000
8920;Garfield;5669;3628;10/06/2004 00:00;200804534;80;50000000
673;Harry Potter and the Prisoner of Azkaban;802;20038;31/05/2004 00:00;789804554;141;130000000
11282;Harold & Kumar Go to White Castle;6522;1876;30/05/2004 00:00;23936908;88;9000000
12657;Soul Plane;5373;387;28/05/2004 00:00;14822346;86;16000000
4599;Raising Helen;61;624;27/05/2004 00:00;49718611;119;50000000
435;The Day After Tomorrow;6509;7436;26/05/2004 00:00;552639571;124;125000000
12902;Scooby-Doo! and the Loch Ness Monster;7367;384;20/05/2004 00:00;0;74;0
844;2046;7212;783;20/05/2004 00:00;20205757;128;12000000
9550;House of Flying Daggers;7269;1459;19/05/2004 00:00;92863945;119;15000000
809;Shrek 2;7249;11323;19/05/2004 00:00;928760770;93;150000000
842;The Assassination of Richard Nixon;649;260;17/05/2004 00:00;3537961;95;0
652;Troy;7146;9376;13/05/2004 00:00;497409852;163;175000000
16617;Mindhunters;6448;1067;07/05/2004 00:00;21148829;106;27000000
11025;New York Minute;6205;832;07/05/2004 00:00;21289826;91;30000000
7131;Van Helsing;6324;5410;05/05/2004 00:00;300257475;132;160000000
10625;Mean Girls;7186;7931;30/04/2004 00:00;130126277;97;17000000
10710;Envy;4879;473;30/04/2004 00:00;0;99;40000000
11058;Godsend;4868;440;30/04/2004 00:00;30120671;102;25000000
13373;Millions;6328;348;29/04/2004 00:00;11782282;98;0
10304;Starship Troopers 2: Hero of the Federation;4279;517;24/04/2004 00:00;0;92;7000000
9509;Man on Fire;745;4674;23/04/2004 00:00;130293714;146;70000000
11633;Appleseed;6744;320;17/04/2004 00:00;1461989;101;10000000
393;Kill Bill: Vol. 2;7876;12916;16/04/2004 00:00;152159461;136;30000000
7220;The Punisher;6331;2581;15/04/2004 00:00;54700105;124;33000000
34942;Balto III: Wings of Change;6684;305;14/04/2004 00:00;0;78;0
10096;13 Going on 30;6733;4755;13/04/2004 00:00;96455697;98;37000000
10591;The Girl Next Door;6717;3189;09/04/2004 00:00;31635150;110;21000000
14442;Ella Enchanted;6442;1699;09/04/2004 00:00;27388767;96;31000000
747;Shaun of the Dead;754;7760;09/04/2004 00:00;30097092;99;6100000
1997;Two Brothers;7134;773;07/04/2004 00:00;62172050;109;74500000
10733;The Alamo;5757;296;07/04/2004 00:00;25819961;137;107000000
2122;The Whole Ten Yards;5691;865;07/04/2004 00:00;26155781;98;40000000
11141;Laws of Attraction;57;382;04/04/2004 00:00;30031874;90;28000000
1487;Hellboy;6665;6392;02/04/2004 00:00;99318987;122;66000000
11358;Walking Tall;6317;1366;02/04/2004 00:00;57223888;86;46000000
13700;Home on the Range;6026;1862;02/04/2004 00:00;145358062;76;110000000
11137;The Prince & Me;6181;920;28/03/2004 00:00;0;111;0
9541;Jersey Girl;6126;941;25/03/2004 00:00;35492921;102;35000000
5516;The Ladykillers;6122;1463;25/03/2004 00:00;76700000;104;35000000
11024;Scooby-Doo 2: Monsters Unleashed;6031;2498;24/03/2004 00:00;181466833;93;80000000
38;Eternal Sunshine of the Spotless Mind;8101;13709;19/03/2004 00:00;72258126;108;20000000
140;Bad Education;7374;866;19/03/2004 00:00;40266982;106;5000000
924;Dawn of the Dead;7042;3608;19/03/2004 00:00;102278712;101;26000000
11081;Taking Lives;6377;1455;19/03/2004 00:00;65470529;103;45000000
5528;The Chorus;7713;2217;17/03/2004 00:00;0;97;0
5552;Immortal;5647;374;13/03/2004 00:00;0;103;24665810
16729;Don't Move;6969;256;12/03/2004 00:00;11837022;125;0
1586;Secret Window;6578;3339;12/03/2004 00:00;92913171;96;40000000
11169;Spartan;6159;330;12/03/2004 00:00;8112712;102;19250000
56903;Three Steps Over Heaven;5704;645;12/03/2004 00:00;0;101;3040046
17047;Agent Cody Banks 2: Destination London;5525;577;12/03/2004 00:00;28818995;100;26000000
363;Head-On;7453;492;11/03/2004 00:00;11030861;117;0
12140;Ghost in the Shell 2: Innocence;7304;761;06/03/2004 00:00;9789651;100;0
9384;Starsky & Hutch;5793;2113;05/03/2004 00:00;170268750;101;60000000
205;Hotel Rwanda;7718;2626;04/03/2004 00:00;38000000;121;17500000
13572;Twisted;5541;475;27/02/2004 00:00;40954603;97;50000000
11217;Club Dread;5178;335;27/02/2004 00:00;5001655;104;8500000
10677;Dirty Dancing: Havana Nights;64;609;27/02/2004 00:00;27685016;86;25000000
615;The Passion of the Christ;747;4017;25/02/2004 00:00;611899420;127;30000000
9352;EuroTrip;66;2292;20/02/2004 00:00;20796847;93;25000000
60672;Crimson Rivers II: Angels of the Apocalypse;6091;642;18/02/2004 00:00;40152148;97;0
11132;Confessions of a Teenage Drama Queen;5589;824;17/02/2004 00:00;29331068;89;15000000
1824;50 First Dates;6844;6705;13/02/2004 00:00;196482882;99;75000000
57825;Bride & Prejudice;6477;342;11/02/2004 00:00;0;111;7000000
14648;Podium;5917;410;11/02/2004 00:00;0;95;0
9470;Kung Fu Hustle;7404;2504;10/02/2004 00:00;102034104;99;20000000
1653;The Motorcycle Diaries;7419;1168;06/02/2004 00:00;57663224;126;0
14292;Miracle;7068;537;06/02/2004 00:00;64445708;135;28000000
11430;The Lion King 1½;6579;2782;06/02/2004 00:00;1465;77;0
20483;Catch That Kid;5594;279;06/02/2004 00:00;16951702;92;18000000
11658;Tae Guk Gi: The Brotherhood of War;7968;599;05/02/2004 00:00;0;148;1500000
2023;Hidalgo;6811;1077;04/02/2004 00:00;108103450;136;100000000
17825;The 11 Commandments;5229;407;04/02/2004 00:00;0;85;0
10361;Ginger Snaps 2: Unleashed;6419;277;30/01/2004 00:00;0;94;0
14114;You Got Served;6347;392;30/01/2004 00:00;0;95;0
13505;The Perfect Score;58;430;30/01/2004 00:00;0;93;0
21778;RRRrrrr!!!;6327;1082;28/01/2004 00:00;14054361;94;17820000
15775;If Only;6999;517;23/01/2004 00:00;3000000;92;532673
13476;Win a Date with Tad Hamilton!;5726;463;23/01/2004 00:00;16980098;95;17000000
540;D.E.B.S.;6394;505;21/01/2004 00:00;0;91;3500000
13193;Saved!;64;420;21/01/2004 00:00;10100000;92;5000000
15058;Speak;6899;400;20/01/2004 00:00;0;89;1000000
436;Maria Full of Grace;7223;347;18/01/2004 00:00;12450821;101;3000000
9372;Super Size Me;6741;1515;17/01/2004 00:00;28575078;100;65000
1954;The Butterfly Effect;756;6890;17/01/2004 00:00;96060858;113;13000000
5966;Along Came Polly;5983;2642;16/01/2004 00:00;178311729;90;42000000
10718;Torque;5217;511;16/01/2004 00:00;46546197;84;40000000
