id,replyCount,likeCount,publishedAt,authorName,text,isReply,isReplyTo,isReplyToName
f291c8fe8ec5b8e9e677f78dbca64e80bc27765e,,2,"2023-05-26 00:50:53",a2efdad7705791eb8eebaed070d086d40637e6c0,"​@@JackieZYT king",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
261454f03e2b083de7dd6b1e9f71158b88c08a42,,1,"2023-05-26 01:00:46",7d57c46644b73f743af52f12479f060961fd8dfe,"All that’s missing is a Shoryuken…",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
97327320611d501e9b584f43b96ee374fed7b269,,0,"2023-05-26 01:16:29",5970237292f56dc050f33804d587400febbb9638,"he’s so ugly and bad as ken",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
13ac3022f3d550ee2159f9fd71d2d2e88e5e594c,,8,"2023-05-26 01:49:31",5217f97917c2207244e2970fcd0062dc546e95ba,"You mean the guy who looks like draco from potter",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
74cc4cc33fef6488c1ba85a36c613ab84eace6a3,,0,"2023-05-26 02:05:55",ab224fa4134729ce790cbde023dc292d0b0cf091,"Yeah, he's hot! 😍",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
e766ccc1ba7e6c02ab2109eb65770c4647f22a55,,7,"2023-05-26 02:14:53",5d928ff3e221b05ce6e02b9e1a562805eb500b25,"Thanks I worked hard to portray Ken in this movie",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
cda2589a8cd81e889426cd6248139b554e9714d4,,16,"2023-05-26 02:37:36",6e5513195646e2ed60a6b69cf9408d4a5a6392b0,"He looks way too old lol all the wrinkles and weathered leather skin. Can't believe he was cast.",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
650aac8ffbef9a4c778927bf5614877a56276f5a,,1,"2023-05-26 02:44:44",35417ab5fdb08cf02c2157bded662c9a94a50d9c,Fr💀,1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
cedfc686f10cbe75b20374d9875c188b96b994be,,23,"2023-05-26 02:47:20",52a0cbe1387da9f2ee4a413d41574ff518a88946,"@@user-kb8qw7dy4t I actually like that. I'm tired of botoxed oldies, it doesn't look good. They're 40, because barbie and Ken still can't be young at this point it's been too long.",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
5db7a0784228081e7f0c5745785ee8357e88ec8c,,0,"2023-05-26 02:49:21",dfb5bedca5c16a790c10e3345d96281b338d2754,sus,1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
390c62122a863b6d9d76380d394ce3419f0ee514,,0,"2023-05-26 03:30:08",d430fcec2a75c5194b40b582a4451594a222e1a2,Faque,1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
454db1158f75d97fce32bcf0d61c348794797673,,3,"2023-05-26 03:46:23",b3a7d5884505b7f0c707e08f16a6c21fc697ffe6,"Ric Flair",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
5bf012c6824943359eb1b30c7948257c5eca8a55,,0,"2023-05-26 04:04:27",01e5109126174107c22d6c60e88485549f3f283e,"he just like me fr fr",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
43a0ca1cb71213ee492bd86ad1c2fc7a2d73884c,,4,"2023-05-26 04:42:53",2c8090bc91e13da24d62f7f9820f6bfa4b742f2d,"Will Ferrell ruined the surprise of the movie for me",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
e1ae13ac5c45f10d49822921333931ec86a28a90,,25,"2023-05-26 05:07:37",c42e24431c3b40b537c24af1527d14ffb8aecb41,"Remember guys, everybody thought Heath Ledger being casted as the Joker was bad and know he is the best Joker, give Ryan gosling a chance 🙏",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
eee3dc2c39411064a353acd514b2c7a379406f2a,,7,"2023-05-26 05:27:26",5f3d39b9fa67a4e90acfabf63bf3014e9ee4d78c,"Apparently he’s really good. Like, Oscar nomination buzz good. Lol",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
52d551c6d1d73a435c9e1e39996d334ad6a4ed67,,0,"2023-05-26 05:43:21",88d6ed9ed44ae2a70c8b260249310b8dc917cc55,"you didn't forget about me did you Ares?",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
c5dd9e2d2bd422645319977cf7eb3cadcff5a160,,7,"2023-05-26 05:49:03",2739d5275dc53d18277f01188f40b9085d8dbace,"@@Little1Cave Ryan Gosling is amazing especially in Bladerunner 2049 and Drive.",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
02bc568a499c35b0f7e9f087aeeef2bee3ef421b,,1,"2023-05-26 05:57:39",0ff1b7222b2e5461833e5041e7b9a98ff92b5018,"It sums up you life.",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
9a976087ceb790d437bc8df0e6c95cd97a6d1c60,,4,"2023-05-26 06:08:25",cb64cabee736157e26cf3839be292535df96a0c0,"Flat feet ",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
575a70afb604739ad8a5a468282803e66f1e8b2a,,6,"2023-05-26 06:29:46",9423fff36a2d67c9e3ba6058645719a25b4243aa,"Henry Cavill much better Ken.",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
f51246393d16d98a209ff6c33947d16c3b2b6a08,,0,"2023-05-26 07:26:21",574f7a89650c9ee2cca98ebd9f5712cdc41fbeae,"​@Da Whey He's literally all of us BladeRunner.",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
b4c015a7d8492b623d6c85eb7ef656943f4d064a,,1,"2023-05-26 08:19:22",178ae43f2ba47e76274bd22c5cf8afd683584276,"get rdy for new personality",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
90c1f259e4a343311a5101b30a4f0d379ecece19,,2,"2023-05-26 08:28:16",2d325e0f8eafd5fb6a8c6ee95f167a8b69d90ad9,"Thank you for your support and btw my real name is Ryan gosling",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
a7aa20ca3bdc1c8414127d13608f42c23d3df1da,,3,"2023-05-26 09:03:22",01780708f81a69bc94ce44af25a06f01ac6bd82d,"@@novavon88 he's a middle aged man...very odd casting.",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
b5a0362cc0bb40fd8dc30ad2b1abbd8a1abd4fe2,,6,"2023-05-26 09:18:14",e0b3a9c0ac0416404cc1aca13bc636d7141331b1,"Yessssss he's freaking handsome",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
7a63cfa3ed1e7a9cc0f23ffe049c18214a927315,,0,"2023-05-26 09:50:14",01780708f81a69bc94ce44af25a06f01ac6bd82d,"@@onlywestern.official ...as Ken's Dad.",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
abeac4dffbcb166679588048b3b1cad4dec88e83,,1,"2023-05-26 09:53:47",e0b3a9c0ac0416404cc1aca13bc636d7141331b1,"Yes he's amazing and hot 🥵 and I love JB.. .... JB also perfect for ken",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
bfb23f42c68d4ee765a8521971c627625c6216db,,4,"2023-05-26 09:55:26",e0b3a9c0ac0416404cc1aca13bc636d7141331b1,"@@sodiumlights No definitely not. You can hate him but you can't lie here",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
65caa4c81a3075b2edc11d9a421d37b37b27e63f,,0,"2023-05-26 09:55:43",e0b3a9c0ac0416404cc1aca13bc636d7141331b1,"@@krishnamagar5627 🧐",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
0fbc4216de32787297cf7150225357921b445fcb,,0,"2023-05-26 10:05:19",462f4a566ada87d40e78f53c9c715804d0581d1a,"He’s not hot enough ngl",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
b01be21f3ceed4f19e0fb17bff2ca6d587418cb5,,5,"2023-05-26 10:16:10",01780708f81a69bc94ce44af25a06f01ac6bd82d,"@@onlywestern.official I certainly don't hate Ryan, thank you very much. I just think he may have been miscast.",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
c2f06d5169c2d674713a3f46d51acaee45ba9d08,,11,"2023-05-26 16:00:03",2f3af210f6962e95cd371a1860b6d7fef0503e49,"Hey, dont you get he Has to be old looking? Its because people in the real world will just point out he is a grown man or him being a visible grown up makes the doctor scene more hilarious. Grown looking man searches for a doctor that looks like the cartoon depiction of one. I guess they did it on purpose, also he is a great actor",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
c717c32fbbe51ee48b5f6d24899b2ff1216925e5,,3,"2023-05-26 16:04:00",48cb71a7b471f978dbd72f5c0b12d1c03bda541c,"I think he's too old.",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
d4d36dc7c68fcb083a95dda6eb151f99300e086a,,6,"2023-05-26 17:52:32",3ee78e96ac5ac1a569a724940005726a4fec93d7,"He looks so old tho…….. we needed someone a little younger",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
946e83af733190f6766c82e1c7ba5d8d57600f58,,1,"2023-05-26 18:05:29",c469a8dcbcd8d7573036960da28b7fa305d9c3a2,"20K likes. Uh huh. I got a bridge in the Sahara I'd like you to think about.",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
f253ac0a1ddc53412bb91d541444d38a8ead0b1b,,1,"2023-05-26 19:06:44",6202277d9820446d666785ba68e1a7bb6a64bdf3,"so cool.",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
7eaa4e53bf55a0e7420bdd4dbf02fd402c9a0ae7,,9,"2023-05-26 19:42:56",a2aeed97483af2626d53a8febdfae740f676fb0b,"Not gonna lie, he's nailing it but I still think Chris Pine, Chris Hemsworth, or Ryan Reynolds would've been amazing.",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
46f3e299007fcecbaa356cf61e8326acc25a5272,,0,"2023-05-26 20:05:24",a55d6ac411228c6ffdb874a13cb3d14b724c2cde,"He's my new ""literally me"" character",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
38af757b6113b64ea8ad42397796141d9ed46d4a,,8,"2023-05-26 21:24:06",c5b0490dff60a4016573426a35fa24d3e64256fc,"I’m surprised Hollywood didn’t make Barbie black…",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
9366917fbeaeb57451bdfcc3a689798b2744ec5d,,1,"2023-05-26 21:39:11",1eeae8e8a498dfd956d54ad7f26b80c05f4882e5,"vc precisa de terapia",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
45e7da98644e41810c8a0cf2711248dbdd44fcf8,,2,"2023-05-26 22:26:45",33d74cae698176779374b9d9f3fc4f89405f1b0a,"Yes! And this Ken is anatomically correct. 😍",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
bf3facc87a6cf466b382489b1c39133582092a0c,,13,"2023-05-26 22:46:25",5a6f60b73f831c7603551fc4e8496398318ab193,"The negative comments about Ryan here are crazy. Weathered skin and wrinkled!?! Are we looking at the same man?? Also, he is a handsome white man lol. He may not have EXACTLY the traditional look but he has the charm.... but whatever lol.",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
5846b3c0ed14fd7e19bf9c54b74689f36517507f,,2,"2023-05-26 22:55:55",2b48327b5c9e0f2057253cc5589d149d1b859cc3,"That's pretty sad if that's all you need in life....",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
9362778b2a9f016495805c3d92e8a5590e223345,,0,"2023-05-26 22:58:47",9782e49d065b9935f6ec4b3657151fd7819a7501,"He looks like a pedo",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
8aecc29b3e34221cf9ece0d6f705046ac5723e1e,,8,"2023-05-26 23:17:43",33d74cae698176779374b9d9f3fc4f89405f1b0a,"@@MR-07X06"" I can play Ken better"" You have the same non-existent junk as the doll??",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
c3c2feaf20a9e518416e03ded6a5bb5b9048b4bd,,2,"2023-05-26 23:19:23",2739d5275dc53d18277f01188f40b9085d8dbace,"@@Sir_Catnip thats pretty sad if you took that literal",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
ae55303dd17061d8c9aa50ada64745cb20980925,,5,"2023-05-26 23:44:26",acc002776e393e5a053867b27a2b9bc9894dce61,"There were seriously people saying he looks too old and has wrinkles like dudes in his mid 40s standing next to 32 year old Margot Robbie give me a break",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
fb1daba4a40b2b126d5859d86dea7a0fede24965,,0,"2023-05-27 00:09:29",0debc02e4f5c3bb4ef0cfaf344b5106d57a43a00,"@@codekhalil6437 Only 7?",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
5c9f3392731bdb52acce747a05b9a126dc44a114,,1,"2023-05-27 00:22:58",f768dcf68b8487f16a1c735f1b2a04c006fedc10,"Calling it now, another one for the preachy feminist pile of films, watch.",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
66fbad3c87f1beb2afbfc198b823d5520334b086,,0,"2023-05-27 00:38:06",0debc02e4f5c3bb4ef0cfaf344b5106d57a43a00,"Margot Robbie as Barbie>",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
edffa549a6db60d4bc1b73d57ac8c5000ce98e98,,0,"2023-05-27 00:50:53",d0e5cc97acb2413d4e5e3e47caff3f2a08b9b792,"ITS FHE GUY",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
d7900f74251c706bb93087f078d043f27d45c588,,2,"2023-05-27 00:53:14",ebb1af8dedbba8c48c53643268a815c0fcd287c1,"Not handsome enough",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
fcbefad665474ee3300491c8d07ecf50dfa75d3f,,0,"2023-05-27 01:20:14",f456f25343ae9526b20133cc1ce01cf2efec3281,"@@tsarina24honolulu87 eww Asian Ken is ugly",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
6b72d8058b03eb2df41714dc91fd3815a34e9d76,,0,"2023-05-27 01:21:47",f456f25343ae9526b20133cc1ce01cf2efec3281,"@@toefungusawesomeness4068 she looks nothing barbie she's old",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
bae96c0bb4ce62d09a015b69f4354f2e05b7980e,,0,"2023-05-27 02:10:37",9b5dd902b59404ccbe14882883b3a38396abd3fa,"They shouldve had opium Ken Carson on the track",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
c11c884b23e62276521536b1a1539df481d23a1f,,0,"2023-05-27 02:49:13",7470c34f653b7256f5a0e0ed0f660283aec33db6,"Chris Evans should have been Ken 😭",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
e16e99524ad5c93373d22b4e9170e423703ad757,,0,"2023-05-27 03:21:29",bf40752db429c96767f244a0f171fd6aae3cf5a8,"No you need food and water as well.",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
6f8502d856f84703e5010dd4b6428c31fc1c41f1,,0,"2023-05-27 04:34:49",3b4dc3159b8570baf225df3731a5b8a2da2877d1,"Such horrible ken 🤮",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
6b7ee3543aef780f6c71d8e2160977cd6afc8e8d,,1,"2023-05-27 05:12:58",4015425fec6b74e6694ba812cc855cd3df50adf5,"Ryan Gosling is literally me",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
3461755e8e39b91b3dbe669aebdcda38486f0921,,5,"2023-05-27 10:14:06",c93405afabf41618258bf27636f2038a7eb98a6d,"They could have found a better Ken. Overused and overrated actor😂",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
7918a833bb950e796068e08c697da4fdd35cb622,,0,"2023-05-27 11:02:03",bfbcdccb2869baf710078ffacb59e6e97d8ae79e,Fuuuckyiuuú,1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
d51a739e8616bdec537211d2293feb4116ade062,,0,"2023-05-27 13:15:02",9f669a146455484e42ca4f63e4271ee69a56e264,"Exactlyyy, in real life :)",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
ebe0dd95a4a03eca8cad55aa3b00f378dcd7c00a,,4,"2023-05-27 14:30:52",656bc2c528ac973420ff5b460d0545bc655e350e,"I love Ryan, I think he was young and great looking for many movies but he looks not right for this firm. They should had cast a real blond, young actor for this.",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
7bbb4a60fff09b3c31244eecba0e9773e3a53d03,,0,"2023-05-27 14:53:42",6e2cf4e62dca45a33f930f602837d4976b5ac4d5,"​@Gyroll Avia insert the office steve carell *thank you meme",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
1946e176edeaf5b28045430048cd89da3f4cc35d,,0,"2023-05-27 14:59:37",6e2cf4e62dca45a33f930f602837d4976b5ac4d5,"​@@jackieislas9520 the argument isn't about the performance. It's about looks, which barbie represents. Looking perfect. If its about performance, you can put brendan fraser and say he will probably crush it. Lol. Right?",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
fa3de60938605783e2c6736e049b7bbbce008911,,0,"2023-05-27 15:00:42",6e2cf4e62dca45a33f930f602837d4976b5ac4d5,"​@@Little1Cave so, they could have put leonardo dicaprio too? He's an oscar winning actor.",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
3e0404c80b382b9825176cc1128c013eb91babb8,,0,"2023-05-27 15:44:14",7da0459d047cf3153d82a601182beb2aafe677f1,"so true",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
031aeda945c0aae665ecee3d38161c2cb580c345,,0,"2023-05-27 15:59:10",d3a75820793548cdaa173cb005b8b8a1d9f348e5,"Ok then you can give me your YouTube channel",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
42b816dae02e5a2c0a5959f98a8a716d48faab00,,1,"2023-05-27 16:41:17",5f3d39b9fa67a4e90acfabf63bf3014e9ee4d78c,"@@Metalhead_i..i DiCaprio I don’t think would’ve been a good fit for him. Plus he was working on Killers of the Flower Moon, another movie I’m looking forward to. ❤️",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
debcadf9ef913a908e2d3825dcee2c8fe6d2cfdc,,0,"2023-05-27 17:48:20",f501d6e253811997d5f28c75785e7311cbf6badf,"Howard Hamlin",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
89536602bc5d095841ecd55ab2c1b2ce96059b00,,10,"2023-05-27 18:08:09",d23dcd8076f6f5baaeefaaff3897a45fbd6c2468,"imo the ryan gosling haters on this movie probably don't get it LOL. obviously they went for the himbo sunshine (dumb) dude who will most likely play the role of the comic relief. they picked a grown-up, 40+yo actor because his behavior will be even more ridiculous that way. if they picked a hot guy just because he's hot (and i say that as someone who finds ryan gosling handsome, even if he's """"""""old""""""""), it would fail the purpose because i'm 99% sure you're not supposed to crush on ken in this movie (and it's ok if you do). i think ryan gosling is a great choice. i'm not used to seeing him play ridiculous roles and i'm excited to see how far it will go lmao",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
772e07011d59134dcd7dc72b082f8d9024b903e3,,4,"2023-05-27 20:28:18",fea3f5b93990ddb94b510f2d943d25ccb773570e,"Wasnt sure about this but now I am all in. Having Barbie go to the real world is genius. And the cast. Wow",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
5930c61d6793086016eb9880536d9dc6bbe62a08,,0,"2023-05-27 20:56:14",8ab2ed6810f2a0ae283037c8b9ae5aec8a5a2894,"love it😍🤩",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
e8cc27b77425b61ed1e286d2ed3608e41f9ba2ad,,0,"2023-05-27 20:56:28",8ab2ed6810f2a0ae283037c8b9ae5aec8a5a2894,"love it😍🤩",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
2b93ee3dddc3623301ed6d24eb97c34464847d22,,0,"2023-05-27 20:56:40",8ab2ed6810f2a0ae283037c8b9ae5aec8a5a2894,"love it😍🤩",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
ff8ad48c4bbe6fb6c55740bec5be8210f6577f6a,,0,"2023-05-27 20:56:58",8ab2ed6810f2a0ae283037c8b9ae5aec8a5a2894,"love it😍🤩",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
a22b8b0c8194b745f6035654e94344963788a981,,0,"2023-05-27 20:57:13",8ab2ed6810f2a0ae283037c8b9ae5aec8a5a2894,"love it😍🤩",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
c86398efd6c2b66e07a71024e9f90817523a6159,,2,"2023-05-27 22:13:33",cf5ffb8ed9be6685fdb1e2981a9b24d5841e847b,"You mean Agent K? The K stands for Ken",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
c1c1e653999ff9a1776e1c49a3aeaea4d9bff8cd,,0,"2023-05-27 22:36:43",134847067390bee6013ae94134f7923e0fb02ea2,"​@Jenna Provenzale he is litrerally me jenna, is there something funny??",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
03f79466984d75cb55827bbf36c3f1ad5e0836cd,,0,"2023-05-27 23:50:55",63139ec9ecf7b9997cc9103e4236ce63ab6f4b1a,"Idol worshipper",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
17a62dad2420a7fb8d8d642e033ffd71bfd08dc1,,2,"2023-05-28 01:03:11",a6d8407a995162db41ca1a508309d6142e84340d,"I love how it says if you hate barbie this movie is for you 😂",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
4256e63c8ddd0196ae098ca538470633663278e4,,0,"2023-05-28 01:48:55",a93a345c5102378444aaeb97f38f22f5bd09bead,"you dont need water and food in life?",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
0dc6ee65f3fb60d79239a8980f6e182b888a3602,,0,"2023-05-28 01:56:15",9ca26c313765796c993298e2eb5f6af2240858b8,"Nah he doesn't look right",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
b61f35ea429bd5a4591b88a57ad941815c03b8c2,,0,"2023-05-28 02:36:09",6c5dda3cb26eb210fe524e0f9651f1fdd763f0f7,"Yackk 🤮",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
8c38c89cdfec9f86e111be5eb22c1ada08339b79,,4,"2023-05-28 03:58:11",5ed066b3ef76d8b09312cb39b473d199e0382ece,"@@someonespeci1697 omg yeah I didn’t want to be mean but yeah he does look a little old and I thought ken had kind of a dirty blonde hair color I think the platinum blonde washed him out",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
ad973781148e3294470cfe9f7bd57f8f8caa5454,,0,"2023-05-28 05:45:28",cc75bac54591e2ce4ec6e00b60a811e5b5c430b1,"Literally me",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
e063b45d339833ab2de418024850e69758b64686,,1,"2023-05-28 06:10:40",8d0f38ba3eed150d4be7b1854cfa357283fca96f,"@@MR-07X06 we just don't care",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
1105c93b24b5e01031154ee737b8b4ca247183c2,,0,"2023-05-28 06:16:56",af3e56627c64b266896bbf10e9a9dd0d7b533b5e,"@@PhoenixAUST thanks for the feedback I appreciate that",1,2b1c2db035e0e2c8bbf6188c8cba19e0590c0b44,2739d5275dc53d18277f01188f40b9085d8dbace
